pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,rsi_divergence,adx_strong,exit_date,exit_price,outcome,bars_held,asset_class
EURJPY,SHORT,2023-12-20,157.9969940185547,161.81422069509776,152.2711540037401,620,False,True,2023-12-25,152.2711540037401,WIN,3.0,forex
EURJPY,LONG,2024-04-22,164.80999755859375,162.47468867639878,168.3129608818862,708,False,False,2024-04-26,168.3129608818862,WIN,4.0,forex
EURJPY,LONG,2025-11-10,177.56300354003906,175.02976551415628,181.36286057886323,1110,False,False,2025-11-20,181.36286057886323,WIN,8.0,forex
EURJPY,LONG,2026-01-06,183.47999572753906,181.27898240685172,186.78151570857005,1149,False,False,2026-01-23,186.78151570857005,WIN,13.0,forex
EURJPY,SHORT,2026-03-17,182.9499969482422,185.46747273039733,179.17378327500947,1199,False,False,2026-04-09,185.46747273039733,LOSS,17.0,forex
EURJPY,SHORT,2026-05-13,185.0279998779297,187.66417145569312,181.07374251128454,1240,False,True,2026-08-03,181.07374251128454,WIN,58.0,forex
EURGBP,SHORT,2023-03-27,0.8794999718666077,0.8928642384064852,0.8594535720567913,428,False,False,2023-05-31,0.8594535720567913,WIN,47.0,forex
EURGBP,SHORT,2024-12-25,0.8289999961853027,0.8453996194703378,0.8044005612577501,885,False,False,2025-01-15,0.8453996194703378,LOSS,14.0,forex
EURGBP,SHORT,2025-12-22,0.8751299977302551,0.8826045272122324,0.8639182035072892,1140,False,False,2026-02-03,0.8639182035072892,WIN,29.0,forex
EURGBP,SHORT,2026-03-25,0.8657000064849854,0.8729440728028507,0.8548339070081874,1205,False,False,2026-03-31,0.8729440728028507,LOSS,4.0,forex
EURGBP,SHORT,2026-05-12,0.8657400012016296,0.8711711161858328,0.857593328725325,1239,False,False,2026-05-15,0.8711711161858328,LOSS,3.0,forex
EURGBP,SHORT,2026-05-27,0.8647500276565552,0.8712270839210036,0.8550344432598826,1250,False,False,2026-07-02,0.8550344432598826,WIN,26.0,forex
EURGBP,SHORT,2026-07-23,0.8531699776649475,0.859954014429118,0.8429939225186918,1291,False,False,,,OPEN,,forex
EURAUD,SHORT,2024-02-26,1.6479400396347046,1.667389468181039,1.6187658968152028,668,False,False,2024-02-28,1.667389468181039,LOSS,2.0,forex
EURAUD,SHORT,2024-12-02,1.6215300559997559,1.6456065209002242,1.5854153586490534,868,False,False,2024-12-06,1.6456065209002242,LOSS,4.0,forex
EURAUD,SHORT,2025-11-11,1.7684099674224854,1.7949799685897967,1.7285549656715182,1111,False,False,2025-11-25,1.7949799685897967,LOSS,10.0,forex
EURAUD,SHORT,2025-12-12,1.7618199586868286,1.7848539221015824,1.727269013564698,1134,False,False,2026-01-22,1.727269013564698,WIN,27.0,forex
EURAUD,SHORT,2026-04-10,1.6522400379180908,1.676110305280772,1.616434636874069,1217,False,True,2026-05-13,1.616434636874069,WIN,23.0,forex
EURAUD,SHORT,2026-05-22,1.6252199411392212,1.644992625228558,1.595560915005216,1247,False,False,2026-06-10,1.644992625228558,LOSS,13.0,forex
EURAUD,LONG,2026-06-24,1.645359992980957,1.6274494640336807,1.6722257864018715,1270,False,False,2026-07-21,1.6274494640336807,LOSS,19.0,forex
EURAUD,LONG,2026-08-03,1.638350009918213,1.6190188076741887,1.667346813284249,1298,True,False,,,OPEN,,forex
EURCAD,LONG,2023-04-06,1.46697998046875,1.4433629333855986,1.502405551093477,436,False,False,2023-04-26,1.502405551093477,WIN,14.0,forex
EURCAD,LONG,2024-01-15,1.467650055885315,1.450905753114701,1.492766510041236,638,False,False,2024-01-30,1.450905753114701,LOSS,11.0,forex
EURCAD,SHORT,2025-11-10,1.6210700273513794,1.6388120432040418,1.5944570035723857,1110,False,False,2026-03-03,1.5944570035723857,WIN,79.0,forex
EURCAD,SHORT,2026-03-23,1.5848300457000732,1.6061729338375128,1.552815713493914,1203,False,True,2026-03-31,1.6061729338375128,LOSS,6.0,forex
EURCAD,LONG,2026-06-24,1.6167900562286377,1.6022905004853503,1.6385393898435687,1270,False,False,2026-07-17,1.6022905004853503,LOSS,17.0,forex
EURCAD,LONG,2026-08-03,1.6174900531768799,1.6042597841282227,1.6373354567498657,1298,False,False,,,OPEN,,forex
EURCHF,LONG,2022-12-13,0.9864000082015991,0.9732606392749282,1.0061090615916055,354,False,False,2023-01-12,1.0061090615916055,WIN,22.0,forex
EURCHF,SHORT,2025-12-31,0.9300600290298462,0.9362593338639327,0.9207610717787165,1146,False,False,2026-01-26,0.9207610717787165,WIN,17.0,forex
EURCHF,SHORT,2026-04-23,0.9186499714851379,0.9265623623431092,0.9067813851981811,1226,False,True,2026-06-22,0.9265623623431092,LOSS,42.0,forex
EURCHF,LONG,2026-06-29,0.9222400188446045,0.9155866838085455,0.9322200213986931,1273,False,False,2026-07-29,0.9322200213986931,WIN,22.0,forex
EURNZD,SHORT,2023-01-23,1.676200032234192,1.7129823562184534,1.6210265462577995,383,False,False,2023-02-17,1.7129823562184534,LOSS,19.0,forex
EURNZD,LONG,2023-07-03,1.780400037765503,1.7475133064438373,1.8297301347480013,498,False,False,2023-08-11,1.8297301347480013,WIN,29.0,forex
EURNZD,SHORT,2024-02-13,1.7575600147247314,1.7825228150661727,1.7201158142125696,659,False,False,2024-02-29,1.7825228150661727,LOSS,12.0,forex
EURNZD,LONG,2025-12-19,2.029910087585449,2.00434071543225,2.068264145815248,1139,False,False,2026-01-20,2.00434071543225,LOSS,20.0,forex
EURNZD,SHORT,2026-02-19,1.9752600193023682,2.0041665141867706,1.9319002769757645,1181,False,True,2026-03-30,2.0041665141867706,LOSS,27.0,forex
EURNZD,SHORT,2026-04-21,1.9944000244140625,2.0180042155350817,1.9589937377325337,1224,False,False,2026-05-29,1.9589937377325337,WIN,28.0,forex
EURNZD,SHORT,2026-06-03,1.962249994277954,1.9928977465585094,1.9162783658571212,1255,False,False,2026-06-11,1.9928977465585094,LOSS,6.0,forex
GBPJPY,SHORT,2023-12-20,183.16400146484375,187.59757501322306,176.51364114227476,620,True,False,2024-01-17,187.59757501322306,LOSS,20.0,forex
GBPJPY,LONG,2026-03-03,210.8730010986328,206.89248472808362,216.8437756544566,1189,False,False,2026-07-06,216.8437756544566,WIN,89.0,forex
GBPAUD,SHORT,2025-11-10,2.0207700729370117,2.053085241550913,1.97229732001616,1110,False,False,2026-01-22,1.97229732001616,WIN,51.0,forex
GBPAUD,SHORT,2026-03-20,1.8958100080490112,1.9284404126557886,1.8468644011388453,1202,False,True,2026-03-26,1.9284404126557886,LOSS,4.0,forex
GBPAUD,SHORT,2026-04-14,1.9036400318145752,1.9306052933418358,1.8631921395236843,1219,False,False,2026-05-13,1.8631921395236843,WIN,21.0,forex
GBPAUD,SHORT,2026-05-19,1.873039960861206,1.8972171517768535,1.836774174487735,1244,False,True,2026-06-09,1.8972171517768535,LOSS,15.0,forex
GBPAUD,LONG,2026-06-18,1.895050048828125,1.8737046924107177,1.927068083454236,1266,False,False,2026-06-30,1.927068083454236,WIN,8.0,forex
GBPAUD,LONG,2026-07-15,1.9201799631118774,1.8994004026983695,1.9513493037321394,1285,False,True,,,OPEN,,forex
GBPCAD,LONG,2024-06-19,1.7429800033569336,1.7276050486921677,1.7660424353540825,750,False,False,2024-07-12,1.7660424353540825,WIN,17.0,forex
GBPCAD,SHORT,2025-12-11,1.84607994556427,1.8705491496743014,1.809376139399223,1133,False,False,2026-01-12,1.8705491496743014,LOSS,20.0,forex
GBPCAD,SHORT,2026-02-17,1.858139991760254,1.8788288820738044,1.8271066562899283,1179,False,False,2026-03-02,1.8271066562899283,WIN,9.0,forex
GBPCAD,SHORT,2026-03-18,1.8284900188446045,1.851344056687004,1.794208962081005,1200,False,True,2026-03-25,1.851344056687004,LOSS,5.0,forex
GBPCAD,SHORT,2026-04-30,1.843500018119812,1.8621121871365192,1.8155817645947514,1231,False,False,2026-05-08,1.8621121871365192,LOSS,6.0,forex
GBPCAD,SHORT,2026-05-20,1.8410600423812866,1.8638105487733363,1.806934282793212,1245,False,False,2026-05-25,1.8638105487733363,LOSS,3.0,forex
GBPCAD,LONG,2026-07-21,1.8899199962615967,1.8681369390884472,1.9225945820213208,1289,False,False,,,OPEN,,forex
GBPCHF,LONG,2023-03-27,1.125,1.1064001544178623,1.1528997683732065,428,True,False,2023-04-21,1.1064001544178623,LOSS,19.0,forex
GBPCHF,SHORT,2024-08-27,1.1173900365829468,1.1383105359675652,1.0860092875060192,799,False,True,2024-12-17,1.1383105359675652,LOSS,80.0,forex
GBPCHF,SHORT,2025-11-11,1.0604300498962402,1.0722320025464676,1.0427271209208993,1111,False,False,2025-11-14,1.0427271209208993,WIN,3.0,forex
GBPCHF,SHORT,2025-12-19,1.062399983406067,1.0742380927922268,1.044642819326827,1139,False,False,2026-01-06,1.0742380927922268,LOSS,10.0,forex
GBPCHF,LONG,2026-03-17,1.0491600036621094,1.0366291677337862,1.0679562575545942,1199,False,True,2026-06-09,1.0679562575545942,WIN,60.0,forex
GBPCHF,LONG,2026-06-18,1.063230037689209,1.05400185327984,1.0770723143032623,1266,False,False,2026-07-06,1.0770723143032623,WIN,12.0,forex
GBPNZD,SHORT,2022-06-20,1.9328500032424927,1.9692502534496072,1.8782496279318208,228,False,False,2022-09-26,1.8782496279318208,WIN,70.0,forex
GBPNZD,SHORT,2022-09-28,1.90447998046875,1.9570603515059828,1.8256094239129008,300,False,False,2022-09-30,1.9570603515059828,LOSS,2.0,forex
GBPNZD,LONG,2022-10-25,1.9818400144577026,1.9199556332201622,2.0746665863140135,319,False,False,2022-11-04,1.9199556332201622,LOSS,8.0,forex
GBPNZD,SHORT,2023-01-17,1.9101899862289429,1.940607360190037,1.8645639252873014,379,False,False,2023-02-21,1.940607360190037,LOSS,25.0,forex
GBPNZD,LONG,2023-04-06,1.972040057182312,1.9376659148396111,2.0236012706963633,436,False,False,2023-04-21,2.0236012706963633,WIN,11.0,forex
GBPNZD,LONG,2023-06-14,2.0466299057006836,2.0093189176965414,2.102596387706897,485,False,False,2023-08-08,2.102596387706897,WIN,39.0,forex
GBPNZD,LONG,2023-08-31,2.135200023651123,2.10192928450049,2.1851061323770726,541,False,True,2023-09-14,2.10192928450049,LOSS,10.0,forex
GBPNZD,SHORT,2023-10-13,2.0572099685668945,2.0909153021976894,2.0066519681207025,572,False,True,2023-10-23,2.0909153021976894,LOSS,6.0,forex
GBPNZD,SHORT,2023-11-24,2.071199893951416,2.1022275923432105,2.024658346363724,602,False,False,2023-12-14,2.024658346363724,WIN,14.0,forex
GBPNZD,SHORT,2023-12-15,2.055039882659912,2.087641113284154,2.006138036723549,617,False,False,2023-12-25,2.006138036723549,WIN,6.0,forex
GBPNZD,SHORT,2024-02-13,2.059969902038574,2.0889215279966407,2.016542463101475,659,False,False,2024-03-06,2.0889215279966407,LOSS,16.0,forex
GBPNZD,LONG,2024-04-08,2.1024699211120605,2.0808860062127663,2.134845793461002,698,False,False,2024-05-08,2.0808860062127663,LOSS,22.0,forex
GBPNZD,SHORT,2024-06-25,2.072010040283203,2.0931421835427964,2.0403118253938133,754,False,False,2024-07-03,2.0931421835427964,LOSS,6.0,forex
GBPNZD,LONG,2024-08-02,2.144160032272339,2.111045559073855,2.1938317420700644,782,False,True,2024-08-07,2.111045559073855,LOSS,3.0,forex
GBPNZD,LONG,2024-09-12,2.1261401176452637,2.09665292648053,2.1703709043923647,811,False,False,2024-10-28,2.1703709043923647,WIN,32.0,forex
GBPNZD,SHORT,2024-11-21,2.1517601013183594,2.180761770499538,2.108257597546592,861,False,False,2024-12-06,2.180761770499538,LOSS,11.0,forex
GBPNZD,LONG,2025-01-03,2.213249921798706,2.1681868890609852,2.2808444709052873,891,False,False,2025-01-24,2.1681868890609852,LOSS,15.0,forex
GBPNZD,LONG,2025-02-05,2.2088100910186768,2.1788253416754255,2.2537872150335536,914,False,False,2025-03-03,2.2537872150335536,WIN,18.0,forex
GBPNZD,LONG,2025-03-17,2.247620105743408,2.209241339497333,2.305188255112521,942,False,True,2025-04-04,2.305188255112521,WIN,14.0,forex
GBPNZD,LONG,2025-04-10,2.2748498916625977,2.2103111283899217,2.3716580365716116,960,False,True,,,OPEN,,forex
AUDJPY,SHORT,2022-11-28,93.50800323486328,95.61489801971004,90.34766105759314,343,False,False,2022-12-20,90.34766105759314,WIN,16.0,forex
AUDJPY,SHORT,2023-04-06,87.91000366210938,90.58342863037126,83.89986620971655,436,False,True,2023-04-20,90.58342863037126,LOSS,10.0,forex
AUDJPY,LONG,2024-01-08,97.20099639892578,95.25932014175218,100.11351078468618,633,False,False,2024-03-21,100.11351078468618,WIN,53.0,forex
AUDJPY,LONG,2025-11-10,100.01100158691406,97.7180995549176,103.45035463490876,1110,False,False,2025-12-09,103.45035463490876,WIN,21.0,forex
AUDJPY,LONG,2025-12-17,102.64800262451172,100.78050944580541,105.4492423925712,1137,False,False,2026-01-06,105.4492423925712,WIN,12.0,forex
AUDJPY,LONG,2026-02-12,109.20099639892578,106.20745444725863,113.6913093264265,1176,False,False,2026-03-11,113.6913093264265,WIN,19.0,forex
AUDJPY,LONG,2026-03-20,111.81500244140625,109.09555951653789,115.89416682870879,1202,False,True,2026-03-30,109.09555951653789,LOSS,6.0,forex
AUDJPY,LONG,2026-05-06,113.58200073242188,111.25008788931082,117.07986999708845,1235,False,False,2026-06-26,111.25008788931082,LOSS,37.0,forex
CADJPY,SHORT,2023-01-23,96.73100280761719,99.9973952567925,91.83141413385422,383,False,True,2023-02-15,99.9973952567925,LOSS,17.0,forex
CADJPY,LONG,2025-11-10,109.51200103759766,107.45881188195867,112.59178477105614,1110,False,False,2025-12-08,112.59178477105614,WIN,20.0,forex
CADJPY,LONG,2026-01-07,113.4020004272461,111.80269307676015,115.800961452975,1150,False,False,2026-02-12,111.80269307676015,LOSS,26.0,forex
CADJPY,SHORT,2026-03-30,115.25800323486328,117.00652922022665,112.63521425681822,1208,False,False,2026-04-27,117.00652922022665,LOSS,20.0,forex
CADJPY,SHORT,2026-05-07,114.75900268554688,116.87231677098565,111.58903155738872,1236,False,True,2026-08-03,111.58903155738872,WIN,62.0,forex
CHFJPY,LONG,2025-12-01,194.0799102783203,191.271735927426,198.2921718046618,1125,False,True,2025-12-22,198.2921718046618,WIN,15.0,forex
CHFJPY,LONG,2026-01-07,196.8908233642578,194.3619892594624,200.68407452145092,1150,False,False,2026-01-23,200.68407452145092,WIN,12.0,forex
CHFJPY,LONG,2026-01-26,199.4347686767578,196.0284250825521,204.54428406806636,1163,False,False,2026-07-31,196.0284250825521,LOSS,134.0,forex
NZDJPY,SHORT,2024-12-25,88.66899871826172,90.78131525353353,85.500523915354,885,False,True,2025-02-07,85.500523915354,WIN,31.0,forex
NZDJPY,SHORT,2025-11-11,86.9729995727539,88.79490301932266,84.24014440290077,1111,True,False,2025-11-20,88.79490301932266,LOSS,7.0,forex
NZDJPY,LONG,2025-12-18,89.71399688720703,88.15753217813395,92.04869395081666,1138,False,False,2026-01-20,92.04869395081666,WIN,21.0,forex
NZDJPY,LONG,2026-03-03,93.5250015258789,91.51811377893215,96.53533314629905,1189,False,False,2026-03-30,91.51811377893215,LOSS,19.0,forex
NZDJPY,SHORT,2026-05-08,93.11000061035156,94.911401430085,90.40789938075142,1237,True,False,2026-05-29,94.911401430085,LOSS,15.0,forex
NZDJPY,SHORT,2026-06-16,93.33000183105469,94.91089638689067,90.95865999730071,1264,False,False,2026-07-16,94.91089638689067,LOSS,22.0,forex
AUDCAD,LONG,2024-02-27,0.8829699754714966,0.8726322737143037,0.8984765281072858,669,True,False,2024-04-09,0.8984765281072858,WIN,30.0,forex
AUDCAD,LONG,2024-06-19,0.913707971572876,0.9020435542705457,0.9312045975263714,750,False,True,2024-07-25,0.9020435542705457,LOSS,26.0,forex
AUDCAD,LONG,2025-11-14,0.9161999821662903,0.9056149379507663,0.9320775484895762,1114,False,False,2026-01-07,0.9320775484895762,WIN,36.0,forex
AUDCAD,LONG,2026-03-04,0.9626200199127197,0.9461300303732848,0.9873550042218722,1190,False,True,2026-03-09,0.9461300303732848,LOSS,3.0,forex
AUDCAD,LONG,2026-03-13,0.964460015296936,0.9442035743412037,0.9948446767305346,1197,False,False,2026-05-13,0.9948446767305346,WIN,43.0,forex
AUDCAD,LONG,2026-05-19,0.9849900007247925,0.9696157636400217,1.0080513563519486,1244,False,False,,,OPEN,,forex
AUDCHF,SHORT,2022-11-28,0.6357449889183044,0.6502437798768896,0.6139968024804267,343,False,False,2023-01-24,0.6502437798768896,LOSS,41.0,forex
AUDCHF,SHORT,2024-08-27,0.5735139846801758,0.5877283777030882,0.5521923951458072,799,False,True,2024-12-25,0.5521923951458072,WIN,86.0,forex
AUDCHF,LONG,2025-11-10,0.5247200131416321,0.5146023043253494,0.5398965763660561,1110,False,False,2025-11-14,0.5146023043253494,LOSS,4.0,forex
AUDCHF,LONG,2025-11-26,0.5227400064468384,0.5121739201522041,0.5385891358887898,1122,False,False,2026-01-15,0.5385891358887898,WIN,34.0,forex
AUDCHF,LONG,2026-01-22,0.5378699898719788,0.5271303549842713,0.55397944220354,1161,False,False,2026-03-03,0.55397944220354,WIN,28.0,forex
AUDCHF,LONG,2026-03-06,0.5473930239677429,0.5349918491422281,0.5659947862060152,1192,False,False,2026-04-28,0.5659947862060152,WIN,37.0,forex
AUDCHF,LONG,2026-06-02,0.563289999961853,0.5561540174193851,0.5739939737755549,1254,False,False,2026-06-29,0.5561540174193851,LOSS,19.0,forex
AUDNZD,LONG,2023-04-27,1.0798100233078003,1.0642088549781743,1.1032117758022393,451,False,False,2023-05-04,1.0642088549781743,LOSS,5.0,forex
AUDNZD,LONG,2024-04-22,1.0890439748764038,1.0798694362916792,1.1028057827534907,708,False,False,2024-05-23,1.0798694362916792,LOSS,23.0,forex
AUDNZD,SHORT,2025-02-06,1.1046110391616821,1.1136061335693348,1.0911183975502032,915,False,False,2025-02-12,1.1136061335693348,LOSS,4.0,forex
AUDNZD,LONG,2025-11-19,1.1500500440597534,1.137221030274221,1.169293564738052,1117,False,True,2026-02-09,1.169293564738052,WIN,56.0,forex
AUDNZD,LONG,2026-03-25,1.1984599828720093,1.1829111651661426,1.2217832094308094,1205,False,True,2026-04-29,1.2217832094308094,WIN,25.0,forex
AUDNZD,LONG,2026-05-07,1.215190052986145,1.2023091303289442,1.2345114369719463,1236,False,True,2026-05-29,1.2023091303289442,LOSS,16.0,forex
AUDNZD,SHORT,2026-06-15,1.208359956741333,1.2228876105210418,1.1865684760717699,1263,False,False,2026-06-19,1.2228876105210418,LOSS,4.0,forex
AUDNZD,SHORT,2026-07-23,1.202180027961731,1.2162636819930412,1.1810545469147655,1291,False,False,,,OPEN,,forex
NZDCAD,SHORT,2022-06-24,0.8161799907684326,0.8321448297503418,0.7922327322955689,232,False,False,2022-07-13,0.7922327322955689,WIN,13.0,forex
